t,class,wait_h,travel_h,response_h,sla_h,overtime
0.6777518589313252,emergency,0.0,0.6599100317467526,0.6599100317467526,4.0,0
0.8077711443823905,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
0.26594136989755063,emergency,0.0,0.9736079806575129,0.9736079806575129,4.0,0
0.9837455129844512,emergency,0.0,0.6659438790168433,0.6659438790168433,4.0,0
1.1519730342564334,critical,0.0,0.7177220910631077,0.7177220910631077,2.0,0
6.181904809213132,critical,0.0,0.6599100317467526,0.6599100317467526,2.0,0
6.19834926879633,routine,0.0,0.3190807107927397,0.3190807107927397,24.0,0
6.052449592902639,emergency,0.0,0.6396923088485589,0.6396923088485589,4.0,0
6.12881464666516,emergency,0.0,0.7177220910631077,0.7177220910631077,4.0,0
7.102609822765463,routine,0.0,0.3190807107927397,0.3190807107927397,24.0,0
7.5337208596870004,seasonal,0.0,0.4353805806418104,0.4353805806418104,12.0,0
7.485640553232663,seasonal,0.0,0.3190807107927397,0.3190807107927397,12.0,0
7.040333569609811,critical,0.0,0.4353805806418104,0.4353805806418104,2.0,0
7.36928916422291,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
6.854425057982817,routine,0.0,0.6659438790168433,0.6659438790168433,24.0,0
7.637602254007344,routine,0.08529027350334673,0.6599100317467526,0.7452003052500993,24.0,0
7.536244974820078,routine,0.0,0.4353805806418104,0.4353805806418104,24.0,0
7.3620443626071905,routine,0.0,0.6396923088485589,0.6396923088485589,24.0,0
7.171425848139441,emergency,0.0,0.7919122426127785,0.7919122426127785,4.0,0
7.831112956082309,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
8.026894403680307,critical,0.0,0.4353805806418104,0.4353805806418104,2.0,0
7.809019846833171,seasonal,0.21534059055571309,0.6599100317467526,0.8752506223024656,12.0,0
8.651162712374123,routine,0.0,0.3513634158531591,0.3513634158531591,24.0,0
9.22061693307535,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
8.248586072843988,critical,0.0,0.6396923088485589,0.6396923088485589,2.0,0
8.818927071846556,routine,0.041082127574807004,0.6599100317467526,0.7009921593215596,24.0,0
8.740022690688763,seasonal,0.0,0.668926378609784,0.668926378609784,12.0,0
9.214142247258124,seasonal,0.0,0.4353805806418104,0.4353805806418104,12.0,0
9.050736209497193,emergency,0.0,0.668926378609784,0.668926378609784,4.0,0
